episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
384,-192,0,93,0,0
385,-113,0,14,0,0
386,-102,0,3,0,0
387,-143,0,44,0,0
388,-124,0,25,0,0
389,-126,0,27,0,0
390,-105,0,6,0,0
391,-146,0,47,0,0
392,-105,0,6,0,0
393,-151,0,52,0,0
394,-102,0,3,0,0
395,-108,0,9,0,0
396,-107,0,8,0,0
397,-104,0,5,0,0
398,-110,0,11,0,0
399,-121,0,22,0,0
400,-107,0,8,0,0
401,-105,0,6,0,0
402,-139,0,40,0,0
403,-118,0,19,0,0
404,-111,0,12,0,0
405,-148,0,49,0,0
406,-156,0,57,0,0
407,-143,0,44,0,0
408,-116,0,17,0,0
409,347,1,55,0,0
410,-113,0,14,0,0
411,-112,0,13,0,0
412,-111,0,12,0,0
413,-109,0,10,0,0
414,-100,0,100,0,0
415,-100,0,100,0,0
416,-115,0,16,0,0
417,-138,0,39,0,0
418,-114,0,15,0,0
419,-126,0,27,0,0
420,-122,0,23,0,0
421,-142,0,43,0,0
422,-106,0,7,0,0
423,-120,0,21,0,0
424,-110,0,11,0,0
425,-112,0,13,0,0
426,-117,0,18,0,0
427,-170,0,71,0,0
428,-104,0,5,0,0
429,323,1,79,0,0
430,-102,0,3,0,0
431,-101,0,2,0,0
432,-124,0,25,0,0
433,-167,0,68,0,0
434,-144,0,45,0,0
435,-113,0,14,0,0
436,-112,0,13,0,0
437,-114,0,15,0,0
438,-123,0,24,0,0
439,-104,0,5,0,0
440,-149,0,50,0,0
441,-113,0,14,0,0
442,-129,0,30,0,0
443,-147,0,48,0,0
444,-101,0,2,0,0
445,-127,0,28,0,0
446,-121,0,22,0,0
447,-111,0,12,0,0
448,-101,0,2,0,0
449,-175,0,76,0,0
450,-138,0,39,0,0
451,-173,0,74,0,0
452,-109,0,10,0,0
453,-102,0,3,0,0
454,-101,0,2,0,0
455,-122,0,23,0,0
456,-169,0,70,0,0
457,-134,0,35,0,0
458,-124,0,25,0,0
459,-128,0,29,0,0
460,-127,0,28,0,0
461,-118,0,19,0,0
462,-101,0,2,0,0
463,-109,0,10,0,0
464,-146,0,47,0,0
465,-132,0,33,0,0
466,-136,0,37,0,0
467,-140,0,41,0,0
468,-142,0,43,0,0
469,-119,0,20,0,0
470,-157,0,58,0,0
471,-133,0,34,0,0
472,-150,0,51,0,0
473,-110,0,11,0,0
474,-152,0,53,0,0
475,-126,0,27,0,0
476,-102,0,3,0,0
477,-121,0,22,0,0
478,-130,0,31,0,0
479,-122,0,23,0,0
480,-141,0,42,0,0
481,-135,0,36,0,0
482,-132,0,33,0,0
483,-110,0,11,0,0
484,-116,0,17,0,0
485,-117,0,18,0,0
486,-118,0,19,0,0
487,-106,0,7,0,0
488,-159,0,60,0,0
489,-136,0,37,0,0
490,-140,0,41,0,0
491,-152,0,53,0,0
492,-112,0,13,0,0
493,-157,0,58,0,0
494,-154,0,55,0,0
495,-174,0,75,0,0
496,-179,0,80,0,0
497,-115,0,16,0,0
498,-109,0,10,0,0
499,-116,0,17,0,0
500,-100,0,100,0,0
501,-107,0,8,0,0
502,-169,0,70,0,0
503,-141,0,42,0,0
504,-101,0,2,0,0
505,-147,0,48,0,0
506,333,1,69,0,0
507,-138,0,39,0,0
508,-154,0,55,0,0
509,-122,0,23,0,0
510,-130,0,31,0,0
511,-102,0,3,0,0
512,-119,0,20,0,0
513,-137,0,38,0,0
514,-100,0,100,0,0
515,-187,0,88,0,0
516,-100,0,100,0,0
517,-114,0,15,0,0
518,-133,0,34,0,0
519,-114,0,15,0,0
520,-130,0,31,0,0
521,-170,0,71,0,0
522,-100,0,100,0,0
523,-100,0,100,0,0
524,-124,0,25,0,0
525,-135,0,36,0,0
526,-131,0,32,0,0
527,-114,0,15,0,0
528,-137,0,38,0,0
529,-111,0,12,0,0
530,-198,0,99,0,0
531,-148,0,49,0,0
532,-155,0,56,0,0
533,-136,0,37,0,0
534,-185,0,86,0,0
535,-109,0,10,0,0
536,-130,0,31,0,0
537,-108,0,9,0,0
538,-105,0,6,0,0
539,-107,0,8,0,0
540,-136,0,37,0,0
541,-117,0,18,0,0
542,-130,0,31,0,0
543,-167,0,68,0,0
544,-110,0,11,0,0
545,-119,0,20,0,0
546,-157,0,58,0,0
547,-102,0,3,0,0
548,-102,0,3,0,0
549,-111,0,12,0,0
550,-127,0,28,0,0
551,-110,0,11,0,0
552,-130,0,31,0,0
553,-148,0,49,0,0
554,-116,0,17,0,0
555,-131,0,32,0,0
556,-115,0,16,0,0
557,-101,0,2,0,0
558,-196,0,97,0,0
559,-116,0,17,0,0
560,333,1,69,0,0
561,-119,0,20,0,0
562,-111,0,12,0,0
563,-120,0,21,0,0
564,-117,0,18,0,0
565,337,1,65,0,0
566,-150,0,51,0,0
567,-118,0,19,0,0
568,-106,0,7,0,0
569,-169,0,70,0,0
570,-102,0,3,0,0
571,-131,0,32,0,0
572,-101,0,2,0,0
573,-101,0,2,0,0
574,-105,0,6,0,0
575,-136,0,37,0,0
576,-109,0,10,0,0
577,-101,0,2,0,0
578,-147,0,48,0,0
579,-106,0,7,0,0
580,357,1,45,0,0
581,-178,0,79,0,0
582,-130,0,31,0,0
583,-100,0,100,0,0
584,-104,0,5,0,0
585,-109,0,10,0,0
586,-103,0,4,0,0
587,-134,0,35,0,0
588,-122,0,23,0,0
589,-115,0,16,0,0
590,-100,0,100,0,0
591,-129,0,30,0,0
592,-116,0,17,0,0
593,-129,0,30,0,0
594,-110,0,11,0,0
595,-100,0,100,0,0
596,-133,0,34,0,0
597,-150,0,51,0,0
598,-100,0,100,0,0
599,-104,0,5,0,0
600,-100,0,100,0,0
601,-163,0,64,0,0
602,-177,0,78,0,0
603,-124,0,25,0,0
604,-156,0,57,0,0
605,-163,0,64,0,0
606,-124,0,25,0,0
607,-149,0,50,0,0
608,-122,0,23,0,0
609,-107,0,8,0,0
610,-110,0,11,0,0
611,-119,0,20,0,0
612,-103,0,4,0,0
613,-119,0,20,0,0
614,-137,0,38,0,0
615,-122,0,23,0,0
616,-185,0,86,0,0
617,-104,0,5,0,0
618,-130,0,31,0,0
619,-130,0,31,0,0
620,-132,0,33,0,0
621,-101,0,2,0,0
622,-133,0,34,0,0
623,-144,0,45,0,0
624,-117,0,18,0,0
625,-110,0,11,0,0
626,-117,0,18,0,0
627,-119,0,20,0,0
628,-155,0,56,0,0
629,-102,0,3,0,0
630,-115,0,16,0,0
631,-194,0,95,0,0
632,-102,0,3,0,0
633,-100,0,100,0,0
634,-103,0,4,0,0
635,-148,0,49,0,0
636,-120,0,21,0,0
637,-104,0,5,0,0
638,-101,0,2,0,0
639,-182,0,83,0,0
640,-111,0,12,0,0
641,-131,0,32,0,0
642,-150,0,51,0,0
643,-137,0,38,0,0
644,-100,0,100,0,0
645,-148,0,49,0,0
646,-170,0,71,0,0
647,-126,0,27,0,0
648,-129,0,30,0,0
649,-112,0,13,0,0
650,-127,0,28,0,0
651,-111,0,12,0,0
652,-178,0,79,0,0
653,-140,0,41,0,0
654,-107,0,8,0,0
655,-163,0,64,0,0
656,-103,0,4,0,0
657,-100,0,100,0,0
658,-168,0,69,0,0
659,-130,0,31,0,0
660,-117,0,18,0,0
661,-101,0,2,0,0
662,-134,0,35,0,0
663,-104,0,5,0,0
664,-119,0,20,0,0
665,-122,0,23,0,0
666,-108,0,9,0,0
667,-118,0,19,0,0
668,-110,0,11,0,0
669,-101,0,2,0,0
670,-119,0,20,0,0
671,-158,0,59,0,0
672,-105,0,6,0,0
673,-113,0,14,0,0
674,-122,0,23,0,0
675,-112,0,13,0,0
676,-113,0,14,0,0
677,-101,0,2,0,0
678,-109,0,10,0,0
679,-101,0,2,0,0
680,-120,0,21,0,0
681,-106,0,7,0,0
682,-106,0,7,0,0
683,-113,0,14,0,0
684,337,1,65,0,0
685,-107,0,8,0,0
686,-151,0,52,0,0
687,-100,0,100,0,0
688,-125,0,26,0,0
689,-152,0,53,0,0
690,-148,0,49,0,0
691,-143,0,44,0,0
692,-119,0,20,0,0
693,-106,0,7,0,0
694,-160,0,61,0,0
695,-135,0,36,0,0
696,-115,0,16,0,0
697,-163,0,64,0,0
698,-128,0,29,0,0
699,-127,0,28,0,0
700,-135,0,36,0,0
701,-116,0,17,0,0
702,-140,0,41,0,0
703,-118,0,19,0,0
704,-107,0,8,0,0
705,-104,0,5,0,0
706,-135,0,36,0,0
707,-117,0,18,0,0
708,-121,0,22,0,0
709,-168,0,69,0,0
710,-101,0,2,0,0
711,-118,0,19,0,0
712,-105,0,6,0,0
713,-101,0,2,0,0
714,-124,0,25,0,0
715,-128,0,29,0,0
716,-120,0,21,0,0
717,-102,0,3,0,0
718,-141,0,42,0,0
719,-190,0,91,0,0
720,-111,0,12,0,0
721,-134,0,35,0,0
722,-124,0,25,0,0
723,-128,0,29,0,0
724,-137,0,38,0,0
725,-121,0,22,0,0
726,-111,0,12,0,0
727,-104,0,5,0,0
728,-110,0,11,0,0
729,-141,0,42,0,0
730,-107,0,8,0,0
731,-120,0,21,0,0
732,-113,0,14,0,0
733,-195,0,96,0,0
734,-125,0,26,0,0
735,-124,0,25,0,0
736,-103,0,4,0,0
737,-143,0,44,0,0
738,-100,0,100,0,0
739,-185,0,86,0,0
740,-138,0,39,0,0
741,-141,0,42,0,0
742,-107,0,8,0,0
743,-126,0,27,0,0
744,-122,0,23,0,0
745,-169,0,70,0,0
746,-111,0,12,0,0
747,-143,0,44,0,0
748,-174,0,75,0,0
749,-151,0,52,0,0
750,-127,0,28,0,0
751,-110,0,11,0,0
752,-121,0,22,0,0
753,-116,0,17,0,0
754,-121,0,22,0,0
755,-144,0,45,0,0
756,-109,0,10,0,0
757,-100,0,100,0,0
758,-110,0,11,0,0
759,-105,0,6,0,0
760,-107,0,8,0,0
761,-106,0,7,0,0
762,-100,0,100,0,0
763,-141,0,42,0,0
764,-128,0,29,0,0
765,-105,0,6,0,0
766,-115,0,16,0,0
767,-101,0,2,0,0
768,-184,0,85,0,0
769,-117,0,18,0,0
770,-126,0,27,0,0
771,-141,0,42,0,0
772,-149,0,50,0,0
773,-118,0,19,0,0
774,-102,0,3,0,0
775,-119,0,20,0,0
776,-101,0,2,0,0
777,-124,0,25,0,0
778,-171,0,72,0,0
779,-194,0,95,0,0
780,-124,0,25,0,0
781,-101,0,2,0,0
782,-132,0,33,0,0
783,-107,0,8,0,0
784,-144,0,45,0,0
785,-183,0,84,0,0
786,-129,0,30,0,0
787,-100,0,100,0,0
788,-118,0,19,0,0
