episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
666,-165,0,66,0,0
667,-177,0,78,0,0
668,-216,0,117,0,0
669,-138,0,39,0,0
670,-164,0,65,0,0
671,-129,0,30,0,0
672,-139,0,40,0,0
673,-150,0,150,0,0
674,-136,0,37,0,0
675,-110,0,11,0,0
676,-174,0,75,0,0
677,-123,0,24,0,0
678,-140,0,41,0,0
679,-142,0,43,0,0
680,-154,0,55,0,0
681,-109,0,10,0,0
682,-120,0,21,0,0
683,-150,0,51,0,0
684,-114,0,15,0,0
685,-115,0,16,0,0
686,-196,0,97,0,0
687,-118,0,19,0,0
688,-130,0,31,0,0
689,-148,0,49,0,0
690,-169,0,70,0,0
691,-150,0,150,0,0
692,-109,0,10,0,0
693,-150,0,150,0,0
694,-160,0,61,0,0
695,-179,0,80,0,0
696,-203,0,104,0,0
697,-139,0,40,0,0
698,-123,0,24,0,0
699,-150,0,150,0,0
700,-233,0,134,0,0
701,-176,0,77,0,0
702,-139,0,40,0,0
703,-150,0,150,0,0
704,-116,0,17,0,0
705,-122,0,23,0,0
706,-196,0,97,0,0
707,-106,0,7,0,0
708,-124,0,25,0,0
709,-215,0,116,0,0
710,-114,0,15,0,0
711,-130,0,31,0,0
712,-126,0,27,0,0
713,-148,0,49,0,0
714,-211,0,112,0,0
715,-130,0,31,0,0
716,-162,0,63,0,0
717,-126,0,27,0,0
718,-105,0,6,0,0
719,-120,0,21,0,0
720,-161,0,62,0,0
721,-193,0,94,0,0
722,-123,0,24,0,0
723,-103,0,4,0,0
724,-131,0,32,0,0
725,-133,0,34,0,0
726,-150,0,150,0,0
727,-133,0,34,0,0
728,-126,0,27,0,0
729,-182,0,83,0,0
730,-140,0,41,0,0
731,-161,0,62,0,0
732,-140,0,41,0,0
733,-107,0,8,0,0
734,-130,0,31,0,0
735,-156,0,57,0,0
736,-144,0,45,0,0
737,-174,0,75,0,0
738,-150,0,150,0,0
739,-105,0,6,0,0
740,-150,0,150,0,0
741,-150,0,150,0,0
742,-130,0,31,0,0
743,-145,0,46,0,0
744,-184,0,85,0,0
745,-119,0,20,0,0
746,-170,0,71,0,0
747,-148,0,49,0,0
748,-150,0,150,0,0
749,-103,0,4,0,0
750,-113,0,14,0,0
751,-194,0,95,0,0
752,-151,0,52,0,0
753,-121,0,22,0,0
754,-119,0,20,0,0
755,-117,0,18,0,0
756,-150,0,150,0,0
757,-157,0,58,0,0
758,-126,0,27,0,0
759,-154,0,55,0,0
760,-150,0,150,0,0
761,-111,0,12,0,0
762,-135,0,36,0,0
763,-144,0,45,0,0
764,-226,0,127,0,0
765,-123,0,24,0,0
766,-106,0,7,0,0
767,-108,0,9,0,0
768,-152,0,53,0,0
769,-159,0,60,0,0
770,-112,0,13,0,0
771,-170,0,71,0,0
772,-116,0,17,0,0
773,351,1,150,0,0
774,-150,0,150,0,0
775,-181,0,82,0,0
776,-150,0,150,0,0
777,-185,0,86,0,0
778,-151,0,52,0,0
779,-141,0,42,0,0
780,-132,0,33,0,0
781,-150,0,150,0,0
782,-170,0,71,0,0
783,-121,0,22,0,0
784,-148,0,49,0,0
785,-205,0,106,0,0
786,-118,0,19,0,0
787,-163,0,64,0,0
788,-169,0,70,0,0
789,-218,0,119,0,0
790,-133,0,34,0,0
791,-175,0,76,0,0
792,-191,0,92,0,0
793,-109,0,10,0,0
794,-151,0,52,0,0
795,-111,0,12,0,0
796,-150,0,150,0,0
797,-129,0,30,0,0
798,-114,0,15,0,0
799,-209,0,110,0,0
800,-107,0,8,0,0
801,-244,0,145,0,0
802,-150,0,51,0,0
803,-124,0,25,0,0
804,-112,0,13,0,0
805,-109,0,10,0,0
806,-145,0,46,0,0
807,-182,0,83,0,0
808,-112,0,13,0,0
809,-172,0,73,0,0
810,-150,0,150,0,0
811,-118,0,19,0,0
812,-212,0,113,0,0
813,-116,0,17,0,0
814,-131,0,32,0,0
815,-105,0,6,0,0
816,-117,0,18,0,0
817,-128,0,29,0,0
818,-129,0,30,0,0
819,-139,0,40,0,0
820,-131,0,32,0,0
821,-189,0,90,0,0
822,-141,0,42,0,0
823,-150,0,150,0,0
824,-151,0,52,0,0
825,-139,0,40,0,0
826,-124,0,25,0,0
827,-150,0,150,0,0
828,-105,0,6,0,0
829,-150,0,150,0,0
830,-191,0,92,0,0
831,-248,0,149,0,0
832,-162,0,63,0,0
833,-134,0,35,0,0
834,-103,0,4,0,0
835,-214,0,115,0,0
836,-188,0,89,0,0
837,-162,0,63,0,0
838,-199,0,100,0,0
839,-232,0,133,0,0
840,-158,0,59,0,0
841,-105,0,6,0,0
842,-207,0,108,0,0
843,-157,0,58,0,0
844,-164,0,65,0,0
845,-186,0,87,0,0
846,-152,0,53,0,0
847,-172,0,73,0,0
848,-117,0,18,0,0
849,-159,0,60,0,0
850,-150,0,150,0,0
851,-192,0,93,0,0
852,-150,0,150,0,0
853,-130,0,31,0,0
854,-109,0,10,0,0
855,-105,0,6,0,0
856,-133,0,34,0,0
857,-128,0,29,0,0
858,-127,0,28,0,0
859,-169,0,70,0,0
860,-121,0,22,0,0
861,-123,0,24,0,0
862,-192,0,93,0,0
863,-123,0,24,0,0
864,-213,0,114,0,0
865,-130,0,31,0,0
866,-179,0,80,0,0
867,-126,0,27,0,0
868,-129,0,30,0,0
869,-124,0,25,0,0
870,-146,0,47,0,0
871,-124,0,25,0,0
872,-224,0,125,0,0
873,-210,0,111,0,0
