episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
332,-135,0,36,0,0
333,-136,0,37,0,0
334,-151,0,52,0,0
335,-110,0,11,0,0
336,-156,0,57,0,0
337,-165,0,66,0,0
338,-119,0,20,0,0
339,-168,0,69,0,0
340,-181,0,82,0,0
341,-123,0,24,0,0
342,-116,0,17,0,0
343,-181,0,82,0,0
344,-200,0,200,0,0
345,-185,0,86,0,0
346,-189,0,90,0,0
347,-156,0,57,0,0
348,-208,0,109,0,0
349,-153,0,54,0,0
350,-208,0,109,0,0
351,-131,0,32,0,0
352,-190,0,91,0,0
353,-151,0,52,0,0
354,-132,0,33,0,0
355,-217,0,118,0,0
356,-200,0,200,0,0
357,-129,0,30,0,0
358,-250,0,151,0,0
359,-123,0,24,0,0
360,-200,0,200,0,0
361,-121,0,22,0,0
362,-276,0,177,0,0
363,-276,0,177,0,0
364,-130,0,31,0,0
365,-171,0,72,0,0
366,-151,0,52,0,0
367,-128,0,29,0,0
368,-230,0,131,0,0
369,-208,0,109,0,0
370,-113,0,14,0,0
371,-219,0,120,0,0
372,-222,0,123,0,0
373,-161,0,62,0,0
374,-133,0,34,0,0
375,-148,0,49,0,0
376,-208,0,109,0,0
377,-269,0,170,0,0
378,-151,0,52,0,0
379,-118,0,19,0,0
380,-170,0,71,0,0
381,-284,0,185,0,0
382,-200,0,200,0,0
383,-200,0,200,0,0
384,-141,0,42,0,0
385,-102,0,3,0,0
386,-193,0,94,0,0
387,-119,0,20,0,0
388,-129,0,30,0,0
389,-193,0,94,0,0
390,-158,0,59,0,0
391,-166,0,67,0,0
392,-146,0,47,0,0
393,-107,0,8,0,0
394,-154,0,55,0,0
395,-220,0,121,0,0
396,-109,0,10,0,0
397,-119,0,20,0,0
398,-175,0,76,0,0
399,-118,0,19,0,0
400,-126,0,27,0,0
401,-128,0,29,0,0
402,-180,0,81,0,0
403,-200,0,200,0,0
404,-189,0,90,0,0
405,-135,0,36,0,0
406,-173,0,74,0,0
407,-129,0,30,0,0
408,-128,0,29,0,0
409,-183,0,84,0,0
410,-200,0,200,0,0
411,-150,0,51,0,0
412,-187,0,88,0,0
413,-128,0,29,0,0
414,-162,0,63,0,0
415,-270,0,171,0,0
416,-149,0,50,0,0
417,-237,0,138,0,0
418,-135,0,36,0,0
419,-116,0,17,0,0
420,-163,0,64,0,0
421,-118,0,19,0,0
422,-180,0,81,0,0
423,-127,0,28,0,0
424,-200,0,200,0,0
425,-292,0,193,0,0
426,-109,0,10,0,0
427,-122,0,23,0,0
428,-133,0,34,0,0
429,-164,0,65,0,0
430,-200,0,200,0,0
431,-209,0,110,0,0
432,-106,0,7,0,0
433,-108,0,9,0,0
434,-271,0,172,0,0
435,-200,0,101,0,0
436,-192,0,93,0,0
437,-178,0,79,0,0
438,-105,0,6,0,0
439,-291,0,192,0,0
440,-158,0,59,0,0
441,-123,0,24,0,0
442,-138,0,39,0,0
443,-170,0,71,0,0
444,-104,0,5,0,0
445,-177,0,78,0,0
446,-200,0,200,0,0
447,-240,0,141,0,0
448,-152,0,53,0,0
449,-200,0,200,0,0
450,-134,0,35,0,0
451,-118,0,19,0,0
452,-133,0,34,0,0
453,-281,0,182,0,0
454,-200,0,200,0,0
455,-200,0,200,0,0
456,-149,0,50,0,0
457,-200,0,200,0,0
458,-187,0,88,0,0
459,-200,0,200,0,0
460,-122,0,23,0,0
461,-292,0,193,0,0
462,-145,0,46,0,0
463,-135,0,36,0,0
464,-119,0,20,0,0
465,-115,0,16,0,0
466,-196,0,97,0,0
467,-161,0,62,0,0
468,-122,0,23,0,0
469,-103,0,4,0,0
470,-159,0,60,0,0
471,-152,0,53,0,0
472,-114,0,15,0,0
473,-200,0,200,0,0
474,-116,0,17,0,0
475,-111,0,12,0,0
476,-125,0,26,0,0
477,-198,0,99,0,0
478,-158,0,59,0,0
479,-116,0,17,0,0
480,-282,0,183,0,0
481,-103,0,4,0,0
482,-157,0,58,0,0
483,-131,0,32,0,0
484,-295,0,196,0,0
485,-196,0,97,0,0
486,-119,0,20,0,0
487,-129,0,30,0,0
488,-200,0,200,0,0
489,-200,0,200,0,0
490,-212,0,113,0,0
491,-210,0,111,0,0
492,-103,0,4,0,0
493,-123,0,24,0,0
494,-115,0,16,0,0
495,-200,0,200,0,0
496,-175,0,76,0,0
497,-130,0,31,0,0
498,-143,0,44,0,0
499,-145,0,46,0,0
500,-110,0,11,0,0
501,-213,0,114,0,0
502,-117,0,18,0,0
503,-200,0,200,0,0
504,-171,0,72,0,0
505,-151,0,52,0,0
506,-256,0,157,0,0
507,-114,0,15,0,0
508,-135,0,36,0,0
509,-105,0,6,0,0
510,-138,0,39,0,0
511,-102,0,3,0,0
512,-111,0,12,0,0
513,-130,0,31,0,0
514,-200,0,200,0,0
515,-121,0,22,0,0
516,-129,0,30,0,0
517,-104,0,5,0,0
518,-107,0,8,0,0
519,-123,0,24,0,0
520,-200,0,200,0,0
521,-154,0,55,0,0
522,-110,0,11,0,0
523,-133,0,34,0,0
524,-217,0,118,0,0
525,-158,0,59,0,0
526,-199,0,100,0,0
527,-118,0,19,0,0
528,-142,0,43,0,0
529,-112,0,13,0,0
530,-184,0,85,0,0
531,-146,0,47,0,0
532,-140,0,41,0,0
533,-104,0,5,0,0
534,-230,0,131,0,0
535,-190,0,91,0,0
536,-104,0,5,0,0
537,-177,0,78,0,0
538,-115,0,16,0,0
539,-200,0,200,0,0
540,-105,0,6,0,0
541,-105,0,6,0,0
542,-119,0,20,0,0
543,-176,0,77,0,0
544,-223,0,124,0,0
545,-121,0,22,0,0
546,-129,0,30,0,0
547,-167,0,68,0,0
548,-170,0,71,0,0
549,-116,0,17,0,0
550,-200,0,101,0,0
551,-123,0,24,0,0
552,-136,0,37,0,0
553,-299,0,200,0,0
554,-107,0,8,0,0
555,-141,0,42,0,0
556,-166,0,67,0,0
557,-175,0,76,0,0
558,-144,0,45,0,0
559,-246,0,147,0,0
560,-260,0,161,0,0
561,-125,0,26,0,0
562,-200,0,200,0,0
563,-112,0,13,0,0
564,-107,0,8,0,0
565,-102,0,3,0,0
566,-200,0,200,0,0
567,-278,0,179,0,0
568,-276,0,177,0,0
569,-122,0,23,0,0
570,-122,0,23,0,0
571,-194,0,95,0,0
572,-227,0,128,0,0
573,-139,0,40,0,0
574,-122,0,23,0,0
575,-220,0,121,0,0
576,-103,0,4,0,0
577,-105,0,6,0,0
578,-161,0,62,0,0
579,-219,0,120,0,0
580,-166,0,67,0,0
581,-140,0,41,0,0
582,-151,0,52,0,0
583,-129,0,30,0,0
584,-281,0,182,0,0
585,-159,0,60,0,0
586,-172,0,73,0,0
587,-200,0,200,0,0
588,-184,0,85,0,0
589,-149,0,50,0,0
590,-140,0,41,0,0
591,-210,0,111,0,0
592,-215,0,116,0,0
593,-112,0,13,0,0
594,-104,0,5,0,0
595,-104,0,5,0,0
596,-165,0,66,0,0
597,-120,0,21,0,0
598,-276,0,177,0,0
599,-147,0,48,0,0
600,-109,0,10,0,0
601,-200,0,200,0,0
602,-193,0,94,0,0
603,-200,0,200,0,0
604,-191,0,92,0,0
605,-172,0,73,0,0
606,-173,0,74,0,0
607,-191,0,92,0,0
608,-266,0,167,0,0
609,-114,0,15,0,0
610,-138,0,39,0,0
611,-238,0,139,0,0
612,-146,0,47,0,0
613,-200,0,200,0,0
614,-131,0,32,0,0
615,-200,0,200,0,0
616,-135,0,36,0,0
617,-208,0,109,0,0
618,-117,0,18,0,0
619,-173,0,74,0,0
620,-155,0,56,0,0
621,-106,0,7,0,0
622,-200,0,200,0,0
623,-138,0,39,0,0
624,-143,0,44,0,0
625,-200,0,200,0,0
626,-122,0,23,0,0
627,-105,0,6,0,0
628,-210,0,111,0,0
629,-127,0,28,0,0
630,-106,0,7,0,0
631,-146,0,47,0,0
632,-109,0,10,0,0
633,-196,0,97,0,0
634,-129,0,30,0,0
635,-192,0,93,0,0
636,-200,0,200,0,0
637,-235,0,136,0,0
638,-285,0,186,0,0
639,-125,0,26,0,0
640,-257,0,158,0,0
641,-150,0,51,0,0
642,-104,0,5,0,0
643,-234,0,135,0,0
644,-187,0,88,0,0
645,-129,0,30,0,0
646,-115,0,16,0,0
647,-224,0,125,0,0
648,-139,0,40,0,0
649,-103,0,4,0,0
650,-133,0,34,0,0
651,-185,0,86,0,0
652,-203,0,104,0,0
653,-111,0,12,0,0
654,-234,0,135,0,0
655,-185,0,86,0,0
656,-132,0,33,0,0
657,-201,0,102,0,0
658,-169,0,70,0,0
659,-223,0,124,0,0
660,-150,0,51,0,0
661,-154,0,55,0,0
662,-282,0,183,0,0
663,-198,0,99,0,0
664,-200,0,200,0,0
665,-134,0,35,0,0
666,-237,0,138,0,0
667,-120,0,21,0,0
668,-253,0,154,0,0
669,-153,0,54,0,0
670,-278,0,179,0,0
671,-143,0,44,0,0
672,-155,0,56,0,0
673,-205,0,106,0,0
674,-106,0,7,0,0
675,-191,0,92,0,0
676,-102,0,3,0,0
677,-169,0,70,0,0
678,-200,0,200,0,0
679,-200,0,200,0,0
680,-185,0,86,0,0
681,-208,0,109,0,0
682,-204,0,105,0,0
683,-138,0,39,0,0
684,-113,0,14,0,0
685,-109,0,10,0,0
686,-212,0,113,0,0
687,-284,0,185,0,0
688,-193,0,94,0,0
689,-105,0,6,0,0
690,-119,0,20,0,0
691,-246,0,147,0,0
692,-136,0,37,0,0
693,-163,0,64,0,0
694,-263,0,164,0,0
695,-157,0,58,0,0
696,-211,0,112,0,0
697,-129,0,30,0,0
698,-187,0,88,0,0
699,-193,0,94,0,0
700,-242,0,143,0,0
701,-146,0,47,0,0
702,-136,0,37,0,0
703,-125,0,26,0,0
704,-109,0,10,0,0
705,-129,0,30,0,0
706,-126,0,27,0,0
707,-155,0,56,0,0
708,-117,0,18,0,0
709,-106,0,7,0,0
710,-102,0,3,0,0
711,-150,0,51,0,0
